Geography,Period,VariableName,VariableValue,Product,Campaign,Outlet,Creative
geo_15,2024-11-11,Sales,10953.867318905204,,,,
geo_15,2024-11-18,Sales,10930.715733844772,,,,
geo_15,2024-11-25,Sales,10917.915815910184,,,,
geo_15,2024-12-02,Sales,10689.469562633403,,,,
geo_15,2024-12-09,Sales,10713.424753361705,,,,
geo_15,2024-12-16,Sales,10959.00252342236,,,,
geo_15,2024-12-23,Sales,10912.67371122743,,,,
geo_16,2022-01-03,Sales,10285.136366369707,,,,
geo_16,2022-01-10,Sales,10382.391660760672,,,,
geo_16,2022-01-17,Sales,10707.928770305516,,,,
geo_16,2022-01-24,Sales,10678.201457115862,,,,
geo_16,2022-01-31,Sales,10650.661622605008,,,,
geo_16,2022-02-07,Sales,10775.052997854924,,,,
geo_16,2022-02-14,Sales,10782.050284881132,,,,
geo_16,2022-02-21,Sales,10711.87313195181,,,,
geo_16,2022-02-28,Sales,10579.713574540772,,,,
geo_16,2022-03-07,Sales,10757.930615795427,,,,
geo_16,2022-03-14,Sales,10756.742961616828,,,,
geo_16,2022-03-21,Sales,10669.126659319138,,,,
geo_16,2022-03-28,Sales,10609.76768166549,,,,
geo_16,2022-04-04,Sales,10834.132001686507,,,,
geo_16,2022-04-11,Sales,10950.161109285877,,,,
geo_16,2022-04-18,Sales,10790.50519291384,,,,
geo_16,2022-04-25,Sales,10826.017985261553,,,,
geo_16,2022-05-02,Sales,10737.850090147153,,,,
geo_16,2022-05-09,Sales,11002.345230700499,,,,
geo_16,2022-05-16,Sales,10766.65774696557,,,,
geo_16,2022-05-23,Sales,10654.558992693259,,,,
geo_16,2022-05-30,Sales,10518.769550407853,,,,
geo_16,2022-06-06,Sales,10821.630973561767,,,,
geo_16,2022-06-13,Sales,10648.87439578815,,,,
geo_16,2022-06-20,Sales,10657.850569440856,,,,
geo_16,2022-06-27,Sales,10631.682679703354,,,,
geo_16,2022-07-04,Sales,10486.941360172552,,,,
geo_16,2022-07-11,Sales,10639.368411475496,,,,
geo_16,2022-07-18,Sales,10521.428270291932,,,,
geo_16,2022-07-25,Sales,10488.837583700786,,,,
geo_16,2022-08-01,Sales,10589.861762909975,,,,
geo_16,2022-08-08,Sales,10336.678401856423,,,,
geo_16,2022-08-15,Sales,10413.240391211839,,,,
geo_16,2022-08-22,Sales,10537.237224228575,,,,
geo_16,2022-08-29,Sales,10676.152188484668,,,,
geo_16,2022-09-05,Sales,10660.577622277055,,,,
geo_16,2022-09-12,Sales,10709.754659266035,,,,
geo_16,2022-09-19,Sales,10219.842518304007,,,,
geo_16,2022-09-26,Sales,10412.206108350105,,,,
geo_16,2022-10-03,Sales,10424.932674254933,,,,
geo_16,2022-10-10,Sales,10455.963231279737,,,,
geo_16,2022-10-17,Sales,10580.829020611049,,,,
geo_16,2022-10-24,Sales,10321.545706473831,,,,
geo_16,2022-10-31,Sales,10466.778012435721,,,,
geo_16,2022-11-07,Sales,10607.947262006124,,,,
geo_16,2022-11-14,Sales,10432.147016093239,,,,
geo_16,2022-11-21,Sales,10436.545552970587,,,,
geo_16,2022-11-28,Sales,10486.98069202941,,,,
geo_16,2022-12-05,Sales,10615.463090590774,,,,
geo_16,2022-12-12,Sales,10426.088716191676,,,,
geo_16,2022-12-19,Sales,10781.821838336266,,,,
geo_16,2022-12-26,Sales,10693.793909215561,,,,
geo_16,2023-01-02,Sales,10812.619897814446,,,,
geo_16,2023-01-09,Sales,10942.975714130176,,,,
geo_16,2023-01-16,Sales,10877.349210758679,,,,
geo_16,2023-01-23,Sales,10821.354971681652,,,,
geo_16,2023-01-30,Sales,10722.418302202135,,,,
geo_16,2023-02-06,Sales,10564.264608092564,,,,
geo_16,2023-02-13,Sales,10906.994211876658,,,,
geo_16,2023-02-20,Sales,10703.330476255649,,,,
geo_16,2023-02-27,Sales,10710.710178230902,,,,
geo_16,2023-03-06,Sales,10805.180060099037,,,,
geo_16,2023-03-13,Sales,10857.56389013006,,,,
geo_16,2023-03-20,Sales,10771.031356046196,,,,
geo_16,2023-03-27,Sales,10777.605885844094,,,,
geo_16,2023-04-03,Sales,10558.053790570322,,,,
geo_16,2023-04-10,Sales,11025.135627942407,,,,
geo_16,2023-04-17,Sales,11076.329660128571,,,,
geo_16,2023-04-24,Sales,11013.158850075326,,,,
geo_16,2023-05-01,Sales,10931.938510057522,,,,
geo_16,2023-05-08,Sales,11087.307756130238,,,,
geo_16,2023-05-15,Sales,10935.585216623156,,,,
geo_16,2023-05-22,Sales,11108.799604012263,,,,
geo_16,2023-05-29,Sales,10764.08510259295,,,,
geo_16,2023-06-05,Sales,10617.115152650747,,,,
geo_16,2023-06-12,Sales,10852.9307207675,,,,
geo_16,2023-06-19,Sales,10793.20846953937,,,,
geo_16,2023-06-26,Sales,10602.941198907056,,,,
geo_16,2023-07-03,Sales,10979.970739593246,,,,
geo_16,2023-07-10,Sales,10809.066513000547,,,,
geo_16,2023-07-17,Sales,10611.549441753847,,,,
geo_16,2023-07-24,Sales,10478.101760008161,,,,
geo_16,2023-07-31,Sales,10530.45163091241,,,,
geo_16,2023-08-07,Sales,10580.76133290003,,,,
geo_16,2023-08-14,Sales,10595.875115270619,,,,
geo_16,2023-08-21,Sales,10797.524554828255,,,,
geo_16,2023-08-28,Sales,10613.49914459032,,,,
geo_16,2023-09-04,Sales,10592.641594272176,,,,
geo_16,2023-09-11,Sales,10665.875704912121,,,,
geo_16,2023-09-18,Sales,10346.237103029975,,,,
geo_16,2023-09-25,Sales,10552.882908157937,,,,
geo_16,2023-10-02,Sales,10450.76858573871,,,,
geo_16,2023-10-09,Sales,10599.622712329228,,,,
geo_16,2023-10-16,Sales,10580.782811826972,,,,
geo_16,2023-10-23,Sales,10508.308895445469,,,,
geo_16,2023-10-30,Sales,10848.216236116026,,,,
geo_16,2023-11-06,Sales,10442.326903056008,,,,
geo_16,2023-11-13,Sales,10764.352332852508,,,,
geo_16,2023-11-20,Sales,10470.397449044282,,,,
geo_16,2023-11-27,Sales,10584.073544762616,,,,
geo_16,2023-12-04,Sales,10648.752378374706,,,,
geo_16,2023-12-11,Sales,10488.7009584637,,,,
geo_16,2023-12-18,Sales,10527.831469141,,,,
geo_16,2023-12-25,Sales,10594.719025381819,,,,
geo_16,2024-01-01,Sales,10767.633920602479,,,,
geo_16,2024-01-08,Sales,10855.226899602636,,,,
geo_16,2024-01-15,Sales,10984.99561033832,,,,
geo_16,2024-01-22,Sales,10804.353590612252,,,,
geo_16,2024-01-29,Sales,10889.168089924213,,,,
geo_16,2024-02-05,Sales,10659.626422647527,,,,
geo_16,2024-02-12,Sales,11040.09925726712,,,,
geo_16,2024-02-19,Sales,11223.037213397416,,,,
geo_16,2024-02-26,Sales,10976.180620426005,,,,
geo_16,2024-03-04,Sales,10903.367810625967,,,,
geo_16,2024-03-11,Sales,11180.221802446398,,,,
geo_16,2024-03-18,Sales,10916.674368332056,,,,
geo_16,2024-03-25,Sales,11032.458592204846,,,,
geo_16,2024-04-01,Sales,10849.56053769863,,,,
geo_16,2024-04-08,Sales,10650.62376041535,,,,
geo_16,2024-04-15,Sales,11068.491127445912,,,,
geo_16,2024-04-22,Sales,10847.718422607522,,,,
geo_16,2024-04-29,Sales,10974.358499876882,,,,
geo_16,2024-05-06,Sales,10776.779292105364,,,,
geo_16,2024-05-13,Sales,11052.887867187557,,,,
geo_16,2024-05-20,Sales,10888.247059078014,,,,
geo_16,2024-05-27,Sales,10961.173188006524,,,,
geo_16,2024-06-03,Sales,11129.860715439638,,,,
geo_16,2024-06-10,Sales,11105.195101214957,,,,
geo_16,2024-06-17,Sales,10952.500844754226,,,,
geo_16,2024-06-24,Sales,10803.525324018774,,,,
geo_16,2024-07-01,Sales,10871.968883428717,,,,
geo_16,2024-07-08,Sales,10827.70624092358,,,,
geo_16,2024-07-15,Sales,11081.678899838895,,,,
geo_16,2024-07-22,Sales,11079.205785646007,,,,
geo_16,2024-07-29,Sales,10964.95189161513,,,,
geo_16,2024-08-05,Sales,10930.290926627364,,,,
geo_16,2024-08-12,Sales,10778.69993138142,,,,
geo_16,2024-08-19,Sales,10889.966756227544,,,,
geo_16,2024-08-26,Sales,10685.876898746454,,,,
geo_16,2024-09-02,Sales,10715.603197884895,,,,
geo_16,2024-09-09,Sales,10650.27655703097,,,,
geo_16,2024-09-16,Sales,10525.667375038722,,,,
geo_16,2024-09-23,Sales,10493.417291269565,,,,
geo_16,2024-09-30,Sales,10685.692120764159,,,,
geo_16,2024-10-07,Sales,10655.8294999465,,,,
geo_16,2024-10-14,Sales,10604.380520614784,,,,
geo_16,2024-10-21,Sales,10555.331013380846,,,,
geo_16,2024-10-28,Sales,10495.747575687534,,,,
geo_16,2024-11-04,Sales,10643.40269225146,,,,
geo_16,2024-11-11,Sales,10991.428477653331,,,,
geo_16,2024-11-18,Sales,10853.659089179197,,,,
geo_16,2024-11-25,Sales,10788.977943902646,,,,
geo_16,2024-12-02,Sales,10575.168951258773,,,,
geo_16,2024-12-09,Sales,10661.40006793397,,,,
geo_16,2024-12-16,Sales,10914.935957114512,,,,
geo_16,2024-12-23,Sales,11081.523806765486,,,,
,2022-01-03,channel_0,1480.6685681780766,,,,
,2022-01-03,channel_1,421.756085296502,,,,
,2022-01-03,channel_2,271.0496505008187,,,,
,2022-01-03,channel_3,24.857432467090497,,,,
,2022-01-10,channel_0,140.07206345919226,,,,
,2022-01-10,channel_1,460.85877680295306,,,,
,2022-01-10,channel_2,190.41194047509805,,,,
,2022-01-10,channel_3,59.40798970084013,,,,
,2022-01-17,channel_0,385.73874694258,,,,
,2022-01-17,channel_1,233.10131064932526,,,,
,2022-01-17,channel_2,1413.8064218897782,,,,
,2022-01-17,channel_3,194.03095681160215,,,,
,2022-01-24,channel_0,88.11457566539913,,,,
,2022-01-24,channel_1,59.32555330061453,,,,
,2022-01-24,channel_2,223.6882405869629,,,,
,2022-01-24,channel_3,726.9629008157115,,,,
,2022-01-31,channel_0,200.1193851521631,,,,
,2022-01-31,channel_1,208.42666192074665,,,,
,2022-01-31,channel_2,180.9132533041271,,,,
,2022-01-31,channel_3,18.84486798033935,,,,
,2022-02-07,channel_0,49.6186431145418,,,,
,2022-02-07,channel_1,130.27320834714345,,,,
,2022-02-07,channel_2,1358.1246331262212,,,,
,2022-02-07,channel_3,201.8404318636748,,,,
,2022-02-14,channel_0,539.95096598214,,,,
,2022-02-14,channel_1,171.19902176656728,,,,
,2022-02-14,channel_2,2654.5738246691,,,,
,2022-02-14,channel_3,414.5491166114602,,,,
,2022-02-21,channel_0,112.17467444481686,,,,
,2022-02-21,channel_1,683.3216544276137,,,,
,2022-02-21,channel_2,60.507711936034234,,,,
,2022-02-21,channel_3,158.68324098880157,,,,
,2022-02-28,channel_0,248.84181943292742,,,,
,2022-02-28,channel_1,87.09602305671568,,,,
,2022-02-28,channel_2,53.75461610766579,,,,
,2022-02-28,channel_3,413.7724357864725,,,,
,2022-03-07,channel_0,3.79117059502596,,,,
,2022-03-07,channel_1,28.642830511837875,,,,
,2022-03-07,channel_2,442.89903036109416,,,,
,2022-03-07,channel_3,920.0901392588936,,,,
,2022-03-14,channel_0,270.0296751087191,,,,
,2022-03-14,channel_1,123.00079251264498,,,,
,2022-03-14,channel_2,535.8763648880266,,,,
,2022-03-14,channel_3,191.14139949466045,,,,
,2022-03-21,channel_0,512.5976386602047,,,,
,2022-03-21,channel_1,237.7252532036877,,,,
,2022-03-21,channel_2,166.45211026559508,,,,
,2022-03-21,channel_3,507.80106666178074,,,,
,2022-03-28,channel_0,274.2747138717538,,,,
,2022-03-28,channel_1,536.2227798174509,,,,
,2022-03-28,channel_2,219.03424579185577,,,,
,2022-03-28,channel_3,57.102048521006935,,,,
,2022-04-04,channel_0,44.151965418638625,,,,
,2022-04-04,channel_1,1562.2724587473942,,,,
,2022-04-04,channel_2,991.8475199454043,,,,
,2022-04-04,channel_3,773.9985239523743,,,,
,2022-04-11,channel_0,253.54648457254268,,,,
,2022-04-11,channel_1,178.55430836521694,,,,
,2022-04-11,channel_2,539.3311148592995,,,,
,2022-04-11,channel_3,245.44596473719542,,,,
,2022-04-18,channel_0,87.08324550666362,,,,
,2022-04-18,channel_1,590.7572218194812,,,,
,2022-04-18,channel_2,886.2424140276516,,,,
,2022-04-18,channel_3,184.15818500032788,,,,
,2022-04-25,channel_0,680.7301100303416,,,,
,2022-04-25,channel_1,3.9054643465599823,,,,
,2022-04-25,channel_2,211.9738848179766,,,,
,2022-04-25,channel_3,587.2930903537757,,,,
,2022-05-02,channel_0,286.59636827551725,,,,
,2022-05-02,channel_1,410.3309945535159,,,,
,2022-05-02,channel_2,286.53726770365074,,,,
,2022-05-02,channel_3,88.87975960946937,,,,
,2022-05-09,channel_0,116.6198343631767,,,,
,2022-05-09,channel_1,102.4690466862038,,,,
,2022-05-09,channel_2,748.461372128032,,,,
,2022-05-09,channel_3,1081.676508328362,,,,
,2022-05-16,channel_0,23.830624730659082,,,,
,2022-05-16,channel_1,26.75690964144517,,,,
,2022-05-16,channel_2,464.6084950920174,,,,
,2022-05-16,channel_3,338.89162065476154,,,,
,2022-05-23,channel_0,130.38363641717788,,,,
,2022-05-23,channel_1,59.36793817893628,,,,
,2022-05-23,channel_2,303.5782032721419,,,,
,2022-05-23,channel_3,92.40246106581131,,,,
,2022-05-30,channel_0,15.221324760792509,,,,
,2022-05-30,channel_1,812.9830507712372,,,,
,2022-05-30,channel_2,555.8255948398016,,,,
,2022-05-30,channel_3,99.79096908753095,,,,
,2022-06-06,channel_0,112.13709452485719,,,,
,2022-06-06,channel_1,74.81470591820177,,,,
,2022-06-06,channel_2,1236.3596197451984,,,,
,2022-06-06,channel_3,293.02669667408924,,,,
,2022-06-13,channel_0,602.5806185229011,,,,
,2022-06-13,channel_1,91.38945302038357,,,,
,2022-06-13,channel_2,74.74166289958669,,,,
,2022-06-13,channel_3,346.80216508768655,,,,
,2022-06-20,channel_0,166.02293749428318,,,,
,2022-06-20,channel_1,387.5191111418121,,,,
,2022-06-20,channel_2,542.9927140091647,,,,
,2022-06-20,channel_3,70.33611188003806,,,,
,2022-06-27,channel_0,219.0694790693696,,,,
,2022-06-27,channel_1,540.1797817832872,,,,
,2022-06-27,channel_2,137.51242435032094,,,,
,2022-06-27,channel_3,387.86317292368165,,,,
,2022-07-04,channel_0,45.86159686925039,,,,
,2022-07-04,channel_1,388.93766216220433,,,,
,2022-07-04,channel_2,14.926179644275514,,,,
,2022-07-04,channel_3,347.42856283372276,,,,
,2022-07-11,channel_0,256.31109085160534,,,,
,2022-07-11,channel_1,334.7348284897809,,,,
,2022-07-11,channel_2,21.881323744291848,,,,
,2022-07-11,channel_3,1288.152493630879,,,,
,2022-07-18,channel_0,329.96761994645027,,,,
,2022-07-18,channel_1,658.1791951014205,,,,
,2022-07-18,channel_2,24.442279103681578,,,,
,2022-07-18,channel_3,117.35147878677752,,,,
,2022-07-25,channel_0,465.7125501163176,,,,
,2022-07-25,channel_1,314.83654373177797,,,,
,2022-07-25,channel_2,74.14568441772907,,,,
,2022-07-25,channel_3,347.0657699840929,,,,
,2022-08-01,channel_0,0.2927922217213826,,,,
,2022-08-01,channel_1,1170.7391828164095,,,,
,2022-08-01,channel_2,613.270114489527,,,,
,2022-08-01,channel_3,55.63202241383759,,,,
,2022-08-08,channel_0,255.52100440856265,,,,
,2022-08-08,channel_1,773.2542720437658,,,,
,2022-08-08,channel_2,153.52600628830297,,,,
,2022-08-08,channel_3,32.52533401166201,,,,
,2022-08-15,channel_0,157.2900098273307,,,,
,2022-08-15,channel_1,584.6137759803344,,,,
,2022-08-15,channel_2,3531.3053381358004,,,,
,2022-08-15,channel_3,38.15196175175804,,,,
,2022-08-22,channel_0,19.5536882663312,,,,
,2022-08-22,channel_1,300.38768121441194,,,,
,2022-08-22,channel_2,211.31492582765054,,,,
,2022-08-22,channel_3,214.40412557277978,,,,
,2022-08-29,channel_0,416.52144129678004,,,,
,2022-08-29,channel_1,895.6204726026066,,,,
,2022-08-29,channel_2,870.1272992268382,,,,
,2022-08-29,channel_3,649.2014091470726,,,,
,2022-09-05,channel_0,393.6878738696565,,,,
,2022-09-05,channel_1,915.5988155379648,,,,
,2022-09-05,channel_2,110.31514661059975,,,,
,2022-09-05,channel_3,866.3441891837124,,,,
,2022-09-12,channel_0,341.9878276222174,,,,
,2022-09-12,channel_1,414.2328560033686,,,,
,2022-09-12,channel_2,337.23454071283794,,,,
,2022-09-12,channel_3,372.117435695346,,,,
,2022-09-19,channel_0,113.57437416522676,,,,
,2022-09-19,channel_1,161.10407402137906,,,,
,2022-09-19,channel_2,10.07852962809019,,,,
,2022-09-19,channel_3,293.94805442297996,,,,
,2022-09-26,channel_0,437.3836639293384,,,,
,2022-09-26,channel_1,656.1424997618376,,,,
,2022-09-26,channel_2,530.1506825532915,,,,
,2022-09-26,channel_3,52.25666289723115,,,,
,2022-10-03,channel_0,35.31298604999954,,,,
,2022-10-03,channel_1,209.61076992463518,,,,
,2022-10-03,channel_2,1471.489770722105,,,,
,2022-10-03,channel_3,220.83479253439893,,,,
,2022-10-10,channel_0,193.26798813950802,,,,
,2022-10-10,channel_1,345.52051950220147,,,,
,2022-10-10,channel_2,70.51517256437336,,,,
,2022-10-10,channel_3,549.648566322574,,,,
,2022-10-17,channel_0,270.92432689717657,,,,
,2022-10-17,channel_1,296.0914612389652,,,,
,2022-10-17,channel_2,683.4422989008448,,,,
,2022-10-17,channel_3,768.6149659446269,,,,
,2022-10-24,channel_0,136.4759656266018,,,,
,2022-10-24,channel_1,446.26733895497523,,,,
,2022-10-24,channel_2,112.47867815908444,,,,
,2022-10-24,channel_3,649.3554645429418,,,,
,2022-10-31,channel_0,1318.5598460156634,,,,
,2022-10-31,channel_1,324.72865202692424,,,,
,2022-10-31,channel_2,201.99190938008863,,,,
,2022-10-31,channel_3,418.2213219199693,,,,
,2022-11-07,channel_0,5.296632017370876,,,,
,2022-11-07,channel_1,98.15734082642058,,,,
,2022-11-07,channel_2,211.4374926846307,,,,
,2022-11-07,channel_3,974.4629724952473,,,,
,2022-11-14,channel_0,165.3519107176205,,,,
,2022-11-14,channel_1,71.38138795400354,,,,
,2022-11-14,channel_2,320.2722646575677,,,,
,2022-11-14,channel_3,311.9324169160934,,,,
,2022-11-21,channel_0,54.0647969261817,,,,
,2022-11-21,channel_1,222.73922476990674,,,,
,2022-11-21,channel_2,177.83404164394608,,,,
,2022-11-21,channel_3,200.83063094682302,,,,
,2022-11-28,channel_0,72.25216742124138,,,,
,2022-11-28,channel_1,864.0572513692581,,,,
,2022-11-28,channel_2,140.00933966968392,,,,
,2022-11-28,channel_3,129.2895865178282,,,,
,2022-12-05,channel_0,867.8376871216832,,,,
,2022-12-05,channel_1,133.78750574422156,,,,
,2022-12-05,channel_2,231.32122552577846,,,,
,2022-12-05,channel_3,864.4202205888841,,,,
,2022-12-12,channel_0,704.7740551883243,,,,
,2022-12-12,channel_1,145.0139119896303,,,,
,2022-12-12,channel_2,58.5218512365437,,,,
,2022-12-12,channel_3,537.7891388218668,,,,
,2022-12-19,channel_0,1649.290127483198,,,,
,2022-12-19,channel_1,858.1342505778313,,,,
,2022-12-19,channel_2,430.88468618688563,,,,
,2022-12-19,channel_3,197.36395957260316,,,,
,2022-12-26,channel_0,113.64463908690705,,,,
,2022-12-26,channel_1,851.7651716179433,,,,
,2022-12-26,channel_2,351.52404839175364,,,,
,2022-12-26,channel_3,70.54912276342445,,,,
,2023-01-02,channel_0,33.98228024013016,,,,
,2023-01-02,channel_1,122.98718896255502,,,,
,2023-01-02,channel_2,930.1518625564413,,,,
,2023-01-02,channel_3,251.02049621620478,,,,
,2023-01-09,channel_0,203.73604243595952,,,,
,2023-01-09,channel_1,701.1501045177653,,,,
,2023-01-09,channel_2,504.72945124477417,,,,
,2023-01-09,channel_3,767.5415690194718,,,,
,2023-01-16,channel_0,455.2006116755467,,,,
,2023-01-16,channel_1,183.2246692656721,,,,
,2023-01-16,channel_2,313.2264348591673,,,,
,2023-01-16,channel_3,626.9482736764178,,,,
,2023-01-23,channel_0,419.52853562675017,,,,
,2023-01-23,channel_1,306.4686180740991,,,,
,2023-01-23,channel_2,347.5159932514228,,,,
,2023-01-23,channel_3,27.14801263584667,,,,
,2023-01-30,channel_0,924.8673212633905,,,,
,2023-01-30,channel_1,329.8449817404012,,,,
,2023-01-30,channel_2,92.95287110424366,,,,
,2023-01-30,channel_3,189.75845369693417,,,,
,2023-02-06,channel_0,389.290365706781,,,,
,2023-02-06,channel_1,146.78890008203135,,,,
,2023-02-06,channel_2,272.962102195658,,,,
,2023-02-06,channel_3,666.37594631536,,,,
,2023-02-13,channel_0,286.180792436068,,,,
,2023-02-13,channel_1,644.0893807506096,,,,
,2023-02-13,channel_2,622.4133227992996,,,,
,2023-02-13,channel_3,443.82774544783325,,,,
,2023-02-20,channel_0,509.94350584815334,,,,
,2023-02-20,channel_1,297.9805834891496,,,,
,2023-02-20,channel_2,107.03704480814847,,,,
,2023-02-20,channel_3,176.99287438516023,,,,
,2023-02-27,channel_0,166.8748557260005,,,,
,2023-02-27,channel_1,436.01706179182133,,,,
,2023-02-27,channel_2,117.31169557449942,,,,
,2023-02-27,channel_3,114.20538611148696,,,,
,2023-03-06,channel_0,657.308953815218,,,,
,2023-03-06,channel_1,958.1230205386161,,,,
,2023-03-06,channel_2,181.46150593513818,,,,
,2023-03-06,channel_3,207.32336781930013,,,,
,2023-03-13,channel_0,843.5064130328656,,,,
,2023-03-13,channel_1,411.56792592112987,,,,
,2023-03-13,channel_2,335.05287440047874,,,,
,2023-03-13,channel_3,18.812239885138773,,,,
,2023-03-20,channel_0,481.2684737018583,,,,
,2023-03-20,channel_1,30.808948118824887,,,,
,2023-03-20,channel_2,1148.2382585143146,,,,
,2023-03-20,channel_3,79.76337135222622,,,,
,2023-03-27,channel_0,90.22392886082939,,,,
,2023-03-27,channel_1,586.3199275280853,,,,
,2023-03-27,channel_2,98.10312637996988,,,,
,2023-03-27,channel_3,616.1133611611942,,,,
,2023-04-03,channel_0,38.68476665218134,,,,
,2023-04-03,channel_1,265.5305563949186,,,,
,2023-04-03,channel_2,56.67781832765778,,,,
,2023-04-03,channel_3,58.454886883055,,,,
,2023-04-10,channel_0,671.1463915814729,,,,
,2023-04-10,channel_1,697.6946147356043,,,,
,2023-04-10,channel_2,973.0614624486943,,,,
,2023-04-10,channel_3,205.3120485540089,,,,
,2023-04-17,channel_0,861.7969818417214,,,,
,2023-04-17,channel_1,869.3831564739021,,,,
,2023-04-17,channel_2,595.6997141574262,,,,
,2023-04-17,channel_3,677.9613091241063,,,,
,2023-04-24,channel_0,421.9030322816926,,,,
,2023-04-24,channel_1,506.4717033547126,,,,
,2023-04-24,channel_2,384.61976260816493,,,,
,2023-04-24,channel_3,368.957095673684,,,,
,2023-05-01,channel_0,820.8619730051703,,,,
,2023-05-01,channel_1,116.59399557791295,,,,
,2023-05-01,channel_2,482.34257761965614,,,,
,2023-05-01,channel_3,845.4446986868767,,,,
,2023-05-08,channel_0,508.59891038804346,,,,
,2023-05-08,channel_1,670.335848793381,,,,
,2023-05-08,channel_2,611.2607298665192,,,,
,2023-05-08,channel_3,73.94475237599181,,,,
,2023-05-15,channel_0,21.968757517592323,,,,
,2023-05-15,channel_1,1029.1520041412716,,,,
,2023-05-15,channel_2,145.48906659262695,,,,
,2023-05-15,channel_3,516.5609074618247,,,,
,2023-05-22,channel_0,221.55671858668464,,,,
,2023-05-22,channel_1,3.9431425815709527,,,,
,2023-05-22,channel_2,583.1056772615111,,,,
,2023-05-22,channel_3,1141.7836176422152,,,,
,2023-05-29,channel_0,106.46401380283149,,,,
,2023-05-29,channel_1,118.66208722555291,,,,
,2023-05-29,channel_2,21.099279138722427,,,,
,2023-05-29,channel_3,188.0964612562962,,,,
,2023-06-05,channel_0,687.0870347828167,,,,
,2023-06-05,channel_1,252.82990289513455,,,,
,2023-06-05,channel_2,46.4130946537213,,,,
,2023-06-05,channel_3,151.44654663521194,,,,
,2023-06-12,channel_0,115.28618148464088,,,,
,2023-06-12,channel_1,104.94060085455608,,,,
,2023-06-12,channel_2,1367.9535822455466,,,,
,2023-06-12,channel_3,381.3504833005458,,,,
,2023-06-19,channel_0,1430.0413887206523,,,,
,2023-06-19,channel_1,153.86199965809317,,,,
,2023-06-19,channel_2,404.5683338651379,,,,
,2023-06-19,channel_3,196.40850454739126,,,,
,2023-06-26,channel_0,496.617671481056,,,,
,2023-06-26,channel_1,63.79901301907769,,,,
,2023-06-26,channel_2,82.56312480038194,,,,
,2023-06-26,channel_3,53.26394050311413,,,,
,2023-07-03,channel_0,97.06485385525131,,,,
,2023-07-03,channel_1,130.8147249492155,,,,
,2023-07-03,channel_2,1460.186767880508,,,,
,2023-07-03,channel_3,1212.21956044564,,,,
,2023-07-10,channel_0,570.864603307289,,,,
,2023-07-10,channel_1,70.86393216909646,,,,
,2023-07-10,channel_2,146.4454554191142,,,,
,2023-07-10,channel_3,30.772585891448053,,,,
,2023-07-17,channel_0,925.539574402446,,,,
,2023-07-17,channel_1,53.9350096402052,,,,
,2023-07-17,channel_2,221.00402146880015,,,,
,2023-07-17,channel_3,241.12487763082208,,,,
,2023-07-24,channel_0,805.4563107997849,,,,
,2023-07-24,channel_1,64.71131246327937,,,,
,2023-07-24,channel_2,331.84471703339517,,,,
,2023-07-24,channel_3,85.57322051047696,,,,
,2023-07-31,channel_0,361.1595667350094,,,,
,2023-07-31,channel_1,390.979351313075,,,,
,2023-07-31,channel_2,229.7951663404744,,,,
,2023-07-31,channel_3,113.86777391560645,,,,
,2023-08-07,channel_0,464.62488151967864,,,,
,2023-08-07,channel_1,251.83749970484953,,,,
,2023-08-07,channel_2,298.5941133991938,,,,
,2023-08-07,channel_3,154.01087860664504,,,,
,2023-08-14,channel_0,447.2459507120983,,,,
,2023-08-14,channel_1,1974.428937324706,,,,
,2023-08-14,channel_2,3.56549736038862,,,,
,2023-08-14,channel_3,836.1213028126678,,,,
,2023-08-21,channel_0,654.9788245829789,,,,
,2023-08-21,channel_1,414.1454929760334,,,,
,2023-08-21,channel_2,513.7626229649813,,,,
,2023-08-21,channel_3,945.6411732255478,,,,
,2023-08-28,channel_0,1119.2946957646407,,,,
,2023-08-28,channel_1,462.3829047047478,,,,
,2023-08-28,channel_2,144.3431418794551,,,,
,2023-08-28,channel_3,868.9268514360853,,,,
,2023-09-04,channel_0,254.08720770761101,,,,
,2023-09-04,channel_1,547.0845944701238,,,,
,2023-09-04,channel_2,382.0515703303198,,,,
,2023-09-04,channel_3,206.31568870385553,,,,
,2023-09-11,channel_0,1173.9843561999903,,,,
,2023-09-11,channel_1,42.05689978353727,,,,
,2023-09-11,channel_2,38.23869862134021,,,,
,2023-09-11,channel_3,1433.1929854107839,,,,
,2023-09-18,channel_0,231.35009057553398,,,,
,2023-09-18,channel_1,512.9461608661788,,,,
,2023-09-18,channel_2,53.57506374781117,,,,
,2023-09-18,channel_3,392.28175816816105,,,,
,2023-09-25,channel_0,525.9615705652933,,,,
,2023-09-25,channel_1,574.9567186667713,,,,
,2023-09-25,channel_2,226.58255326953224,,,,
,2023-09-25,channel_3,702.7594448320347,,,,
,2023-10-02,channel_0,303.7383010317208,,,,
,2023-10-02,channel_1,10.910627780852781,,,,
,2023-10-02,channel_2,466.75602049072336,,,,
,2023-10-02,channel_3,303.833249408765,,,,
,2023-10-09,channel_0,304.74497359872504,,,,
,2023-10-09,channel_1,994.8318511715908,,,,
,2023-10-09,channel_2,352.5212352119047,,,,
,2023-10-09,channel_3,241.34769275937208,,,,
,2023-10-16,channel_0,58.19909436230064,,,,
,2023-10-16,channel_1,226.6785628621319,,,,
,2023-10-16,channel_2,149.0107650776721,,,,
,2023-10-16,channel_3,2069.329713442959,,,,
